id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
RKO64qn7-1-drvYkms4_gg,lisas-taiwanese-bistro-night-market-niles,Lisa's Taiwanese Bistro-Night Market,https://s3-media4.fl.yelpcdn.com/bphoto/BWqDdm7fWVEH4ehM0x7dxA/o.jpg,False,https://www.yelp.com/biz/lisas-taiwanese-bistro-night-market-niles?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,9,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 42.04364, 'longitude': -87.82866}","['delivery', 'pickup']","{'address1': '8901 N Milwaukee Ave', 'address2': 'Unit 111', 'address3': '', 'city': 'Niles', 'zip_code': '60714', 'country': 'US', 'state': 'IL', 'display_address': ['8901 N Milwaukee Ave', 'Unit 111', 'Niles, IL 60714']}",+12249355088,(224) 935-5088,4879.430047362805
247zj9YovAI7DU3Eiidm7w,kung-fu-tea-glenview-2,Kung Fu Tea,https://s3-media2.fl.yelpcdn.com/bphoto/B2GOy8wku4rnD_mQBSiQfA/o.jpg,False,https://www.yelp.com/biz/kung-fu-tea-glenview-2?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,15,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 42.06700234985695, 'longitude': -87.85105127332064}","['delivery', 'pickup']",$$,"{'address1': '610 Milwaukee Ave', 'address2': 'Ste 150', 'address3': None, 'city': 'Glenview', 'zip_code': '60025', 'country': 'US', 'state': 'IL', 'display_address': ['610 Milwaukee Ave', 'Ste 150', 'Glenview, IL 60025']}",+18473768994,(847) 376-8994,7884.662804502251
0cshq8AXz4Z5qQSJJNAlGA,simple-delights-morton-grove-3,Simple Delights,https://s3-media1.fl.yelpcdn.com/bphoto/04LyNe6sPEcrE_3gMUjMqg/o.jpg,False,https://www.yelp.com/biz/simple-delights-morton-grove-3?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,33,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.0,"{'latitude': 42.04915509650761, 'longitude': -87.79885003062387}",['delivery'],$,"{'address1': '9237 Waukegan Rd', 'address2': '', 'address3': '', 'city': 'Morton Grove', 'zip_code': '60053', 'country': 'US', 'state': 'IL', 'display_address': ['9237 Waukegan Rd', 'Morton Grove, IL 60053']}",+18474107410,(847) 410-7410,5827.7998163073335
wxwC1MEZwIY86MAVhdovEA,yogen-fruz-norridge,Yogen Fruz,https://s3-media2.fl.yelpcdn.com/bphoto/J60Fnn1vqi7kUrs14MlRhA/o.jpg,False,https://www.yelp.com/biz/yogen-fruz-norridge?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,15,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,"{'latitude': 41.9565, 'longitude': -87.80745}","['delivery', 'pickup']",$$,"{'address1': '4104 N Harlem Ave', 'address2': 'space 30', 'address3': 'Harlem Irving Plaza', 'city': 'Norridge', 'zip_code': '60706', 'country': 'US', 'state': 'IL', 'display_address': ['4104 N Harlem Ave', 'space 30', 'Harlem Irving Plaza', 'Norridge, IL 60706']}",+17085831550,(708) 583-1550,4818.364462345782
l89iXeTAw36aKjjfx2TExg,chill-bubble-tea-skokie-2,Chill Bubble Tea,https://s3-media1.fl.yelpcdn.com/bphoto/Xg8IkIxeKJf9fRP7Y5QkWQ/o.jpg,False,https://www.yelp.com/biz/chill-bubble-tea-skokie-2?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,22,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.0,"{'latitude': 42.058344, 'longitude': -87.749779}",['delivery'],"{'address1': '4999 Old Orchard Ctr', 'address2': None, 'address3': '', 'city': 'Skokie', 'zip_code': '60077', 'country': 'US', 'state': 'IL', 'display_address': ['4999 Old Orchard Ctr', 'Skokie, IL 60077']}",+18476744301,(847) 674-4301,8828.915218236658
i85nCkQ9Guoi0JPBQ6hT0w,crescent-bakery-niles,Crescent Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/PCAjGDgicLd2FAt0YDEvXA/o.jpg,False,https://www.yelp.com/biz/crescent-bakery-niles?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,6,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 42.0428296603911, 'longitude': -87.8274412080646}",[],$$,"{'address1': '8901 N Milwaukee', 'address2': 'Unit 117', 'address3': '', 'city': 'Niles', 'zip_code': '60714', 'country': 'US', 'state': 'IL', 'display_address': ['8901 N Milwaukee', 'Unit 117', 'Niles, IL 60714']}",+18475832992,(847) 583-2992,4836.658318323451
SKto9k1kKZV01Snrb_UCsQ,hello-jasmine-chicago-8,Hello Jasmine,https://s3-media1.fl.yelpcdn.com/bphoto/V5hLn6lX6pBOCYbFMsI4gQ/o.jpg,False,https://www.yelp.com/biz/hello-jasmine-chicago-8?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,367,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 41.8548064874185, 'longitude': -87.630194313612}","['delivery', 'pickup']",$$,"{'address1': '2026 S Clark', 'address2': 'Unit C', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2026 S Clark', 'Unit C', 'Chicago, IL 60616']}",+13129880920,(312) 988-0920,8270.785036957885
3Pgn3GYIvWajpSlCejZjSQ,taipei-cafe-chicago,Taipei Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/E8OemAlMJb9gXPBsL_CnSw/o.jpg,False,https://www.yelp.com/biz/taipei-cafe-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,295,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 41.84501, 'longitude': -87.6463051}","['delivery', 'pickup']",$$,"{'address1': '2609 S Halsted St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60608', 'country': 'US', 'state': 'IL', 'display_address': ['2609 S Halsted St', 'Chicago, IL 60608']}",+13123741986,(312) 374-1986,6596.490036001108
y_KeP8KWTlsXCUXqZQU4yQ,gathers-tea-bar-chicago,Gathers Tea Bar,https://s3-media2.fl.yelpcdn.com/bphoto/EoG9gxGUy6kTT8Li6b6AUg/o.jpg,False,https://www.yelp.com/biz/gathers-tea-bar-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,94,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",5.0,"{'latitude': 41.86914, 'longitude': -87.65972}",[],"{'address1': '1311 W Taylor St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1311 W Taylor St', 'Chicago, IL 60607']}",,,7646.605810340093
Xm2Mrdgjf2WUDDBUWWdNTQ,kurimu-chicago-3,KURIMU,https://s3-media2.fl.yelpcdn.com/bphoto/Wpkvyul5MHsN4mT9YaeP3w/o.jpg,False,https://www.yelp.com/biz/kurimu-chicago-3?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,225,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'latitude': 41.8694063471, 'longitude': -87.6563846}",['delivery'],$$,"{'address1': '1159 W Taylor St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1159 W Taylor St', 'Chicago, IL 60607']}",+13128775227,(312) 877-5227,7830.312932385733
Hi2z31a7ynVqlfTax-NWDw,bingo-tea-chicago,Bingo Tea,https://s3-media4.fl.yelpcdn.com/bphoto/JNkdSqhkgcQ0a166ZP7Q2g/o.jpg,False,https://www.yelp.com/biz/bingo-tea-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,217,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 41.85362, 'longitude': -87.63412}","['delivery', 'pickup']",$$,"{'address1': '2150 A S Archer Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2150 A S Archer Ave', 'Chicago, IL 60616']}",+13123286668,(312) 328-6668,7960.074164099064
SfPpG-v8K-t6tAr4USL-mw,vivi-bubble-tea-chicago,Vivi Bubble Tea,https://s3-media4.fl.yelpcdn.com/bphoto/RjoWTqw70PuI7gi_TaQXOQ/o.jpg,False,https://www.yelp.com/biz/vivi-bubble-tea-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,299,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 41.877308, 'longitude': -87.627432}","['delivery', 'pickup']",$,"{'address1': '333 S State St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60604', 'country': 'US', 'state': 'IL', 'display_address': ['333 S State St', 'Chicago, IL 60604']}",+13124311150,(312) 431-1150,10073.880512538497
UA-IIIhG3uTzAITlw6HjjA,tsaôcaa-chicago-4,TSAôCAA,https://s3-media1.fl.yelpcdn.com/bphoto/EvUcaBBSt5bofuIoJS8ENA/o.jpg,False,https://www.yelp.com/biz/tsa%C3%B4caa-chicago-4?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,190,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,"{'latitude': 41.8547124376889, 'longitude': -87.6303581989966}",['delivery'],$,"{'address1': '2026 South Clark St', 'address2': 'Unit G', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2026 South Clark St', 'Unit G', 'Chicago, IL 60616']}",+13126249650,(312) 624-9650,8284.91385478691
rVRMpovx68BZXTLedFwB5Q,wentworth-seafood-house-chicago-3,Wentworth Seafood House,https://s3-media2.fl.yelpcdn.com/bphoto/jDeWCNwQh64sULyNRU6EuA/o.jpg,False,https://www.yelp.com/biz/wentworth-seafood-house-chicago-3?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,120,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",4.0,"{'latitude': 41.852301277333, 'longitude': -87.631848673597}","['delivery', 'pickup']",$$,"{'address1': '2229 S Wentworth Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2229 S Wentworth Ave', 'Chicago, IL 60616']}",+13128080899,(312) 808-0899,8034.77705157693
I2WfW2syUw_imsSs5w5UZg,kung-fu-tea-chicago-3,Kung Fu Tea,https://s3-media1.fl.yelpcdn.com/bphoto/Q65OBkwKP77ujFcqLEXnRA/o.jpg,False,https://www.yelp.com/biz/kung-fu-tea-chicago-3?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,381,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,"{'latitude': 41.8542670308205, 'longitude': -87.6328884447052}",['delivery'],$,"{'address1': '2126B S Archer Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2126B S Archer Ave', 'Chicago, IL 60616']}",+13122557331,(312) 255-7331,8083.516566204363
6D1v1lSjmXEXAsOp3eGxMQ,elitea-chicago-3,Elitea,https://s3-media4.fl.yelpcdn.com/bphoto/uvLWtfvQzhH_ygGd_KjHIw/o.jpg,False,https://www.yelp.com/biz/elitea-chicago-3?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,160,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",4.0,"{'latitude': 41.85505, 'longitude': -87.63219}","['delivery', 'pickup']",$,"{'address1': '2002 S Wentworth Ave', 'address2': 'Ste B09', 'address3': None, 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2002 S Wentworth Ave', 'Ste B09', 'Chicago, IL 60616']}",+13124689909,(312) 468-9909,8186.633142479277
X4CsYKx-4BOiaUGa-FG5Zg,thai-spoon-and-sushi-chicago-2,Thai Spoon & Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/GfNZCQHWvksBDHZjzqwt4g/o.jpg,False,https://www.yelp.com/biz/thai-spoon-and-sushi-chicago-2?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,253,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 41.87425, 'longitude': -87.62548}","['delivery', 'pickup']",$$,"{'address1': '601 S Wabash Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60605', 'country': 'US', 'state': 'IL', 'display_address': ['601 S Wabash Ave', 'Chicago, IL 60605']}",+13124279470,(312) 427-9470,9940.02300186446
f8GbO9pV5GTDTfO-ETPp3g,eat-me-milk-me-chicago-6,Eat Me Milk Me,https://s3-media1.fl.yelpcdn.com/bphoto/O01XhzIVkFZsaRee56f08w/o.jpg,False,https://www.yelp.com/biz/eat-me-milk-me-chicago-6?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,114,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'themedcafes', 'title': 'Themed Cafes'}]",4.0,"{'latitude': 41.883987, 'longitude': -87.654971}",['delivery'],$,"{'address1': '1111 W Randolph St', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1111 W Randolph St', 'Chicago, IL 60607']}",+13122650615,(312) 265-0615,9235.032386848605
Z3PS46KI8ycFJJgKlkEnww,living-water-tea-house-chicago,Living Water Tea House,https://s3-media3.fl.yelpcdn.com/bphoto/GH-VShMCSf77WziaVKZ9Ag/o.jpg,False,https://www.yelp.com/biz/living-water-tea-house-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,61,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 41.86911333, 'longitude': -87.66365833}","['delivery', 'pickup']",$$,"{'address1': '1453 W Taylor St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1453 W Taylor St', 'Chicago, IL 60607']}",+13128466919,(312) 846-6919,7453.903353295811
gCXvCILqHnt--c6PamvdIg,te-amo-boba-bar-chicago-2,Te’amo Boba Bar,https://s3-media2.fl.yelpcdn.com/bphoto/QXEoJyEzGUGU3oC2Z0ffog/o.jpg,False,https://www.yelp.com/biz/te-amo-boba-bar-chicago-2?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,49,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 41.85353, 'longitude': -87.63508}","['delivery', 'pickup']",$$,"{'address1': '2169A S China Pl', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2169A S China Pl', 'Chicago, IL 60616']}",,,7889.409947531691
5e7NpyZmI1_GvhiNMaGJIQ,uni-uni-chicago,Uni Uni,https://s3-media2.fl.yelpcdn.com/bphoto/WpPu1as3eHkUfMgBjRL_6w/o.jpg,False,https://www.yelp.com/biz/uni-uni-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,87,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 41.853524, 'longitude': -87.6351544}","['delivery', 'pickup']","{'address1': '2171 S China Pl', 'address2': 'Ste A', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2171 S China Pl', 'Ste A', 'Chicago, IL 60616']}",+13125395253,(312) 539-5253,7882.005600759737
hg7GTftFbQG2Y6jz8u_Olg,b-i-tea-and-dim-sum-chicago,B.I.Tea & Dim Sum,https://s3-media2.fl.yelpcdn.com/bphoto/LF5qLx143ma9ZCZe_Ef6Lw/o.jpg,False,https://www.yelp.com/biz/b-i-tea-and-dim-sum-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,84,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",4.0,"{'latitude': 41.8839695, 'longitude': -87.6410747}","['delivery', 'pickup']",$,"{'address1': '131 N Clinton St', 'address2': '', 'address3': 'Chicago French Market', 'city': 'Chicago', 'zip_code': '60661', 'country': 'US', 'state': 'IL', 'display_address': ['131 N Clinton St', 'Chicago French Market', 'Chicago, IL 60661']}",+13129645195,(312) 964-5195,9914.420543911032
LDZR42QiAMEsSfxPPVsG0w,new-pot-rice-and-noodles-oak-park,New Pot Rice & Noodles,https://s3-media2.fl.yelpcdn.com/bphoto/MgYaPjGUxE1yALBa39tGeQ/o.jpg,False,https://www.yelp.com/biz/new-pot-rice-and-noodles-oak-park?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,165,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 41.8884797, 'longitude': -87.7935394}",['delivery'],$$,"{'address1': '727 Lake St', 'address2': '', 'address3': '', 'city': 'Oak Park', 'zip_code': '60301', 'country': 'US', 'state': 'IL', 'display_address': ['727 Lake St', 'Oak Park, IL 60301']}",+17083831625,(708) 383-1625,10678.245077151392
qSRqUPqoQmHXHP5X2gNAyQ,pure-tea-chicago,Pure Tea,https://s3-media3.fl.yelpcdn.com/bphoto/jY8r4mXOBYjrTMh9TofPoA/o.jpg,False,https://www.yelp.com/biz/pure-tea-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,28,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 41.85432, 'longitude': -87.6416}",['delivery'],"{'address1': '2105 S Jefferson St', 'address2': 'Unit B', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2105 S Jefferson St', 'Unit B', 'Chicago, IL 60616']}",+13124652373,(312) 465-2373,7475.27063854665
DRP_o-VGiWAMNMEiFHGK2g,sweet-monster-oak-park,Sweet Monster,https://s3-media4.fl.yelpcdn.com/bphoto/ctcxogPvLR8aFmN8pfpWCg/o.jpg,False,https://www.yelp.com/biz/sweet-monster-oak-park?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,40,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"{'latitude': 41.8653599, 'longitude': -87.7891845}","['delivery', 'pickup']","{'address1': '6604 Roosevelt Rd', 'address2': 'Store', 'address3': '', 'city': 'Oak Park', 'zip_code': '60304', 'country': 'US', 'state': 'IL', 'display_address': ['6604 Roosevelt Rd', 'Store', 'Oak Park, IL 60304']}",+17089487199,(708) 948-7199,8537.295190235278
WnS_bcep3d6qtF7MaEZPqg,chi-yatai-chicago,Chi Yatai,https://s3-media1.fl.yelpcdn.com/bphoto/oN_ez-TGAZ0k85KSbH2CBQ/o.jpg,False,https://www.yelp.com/biz/chi-yatai-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,75,"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",5.0,"{'latitude': 41.855062, 'longitude': -87.632102}",['delivery'],$,"{'address1': '2002 S Wentworth Ave', 'address2': 'Apt B11', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2002 S Wentworth Ave', 'Apt B11', 'Chicago, IL 60616']}",+13122852555,(312) 285-2555,8186.810449944214
7h3NRC53zt4llWs7Jag7sg,mycha-chicago-2,Mycha,https://s3-media2.fl.yelpcdn.com/bphoto/2kJNGFibJHC4hbJg-kj7zQ/o.jpg,False,https://www.yelp.com/biz/mycha-chicago-2?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,18,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 41.8834734, 'longitude': -87.6282109}",['delivery'],"{'address1': '108 N State St', 'address2': 'Block 37 Pedway', 'address3': None, 'city': 'Chicago', 'zip_code': '60602', 'country': 'US', 'state': 'IL', 'display_address': ['108 N State St', 'Block 37 Pedway', 'Chicago, IL 60602']}",+18472608387,(847) 260-8387,10525.905471028169
J6fRMvoN2Iyx7eY_BYNaVw,meet-noodles-chicago-4,Meet Noodles,https://s3-media1.fl.yelpcdn.com/bphoto/KywmyopXXe3OxjDYA6qMsw/o.jpg,False,https://www.yelp.com/biz/meet-noodles-chicago-4?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,21,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 41.854495, 'longitude': -87.630442}","['pickup', 'delivery']","{'address1': '2026 S Clark St', 'address2': 'Unit F', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2026 S Clark St', 'Unit F', 'Chicago, IL 60616']}",+13129292689,(312) 929-2689,8270.785036957885
